policy_evaluation_sample_id,source_doc_id,evaluation_tasks,evaluation_reasons,sampling_strata,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,prior_review_label,prior_review_correct_action,review_label,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
pe_0041_36e53b330c,hplt::10_1.jsonl.zst::3358f7509880b0c0c629320abc5c07be,"[""error_precision_E008"", ""wds_bin_10_review""]","[""candidate_error_E008"", ""wds_bin_10_stratum""]","[""error_precision_E008"", ""wds_bin_10""]","[""E006"", ""E007"", ""E008""]",quarantine,0.5699166666666666,10,el.lastmanuals.com,http://el.lastmanuals.com/manual/ACER/Z520,7162,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/36e53b330c4133a0.txt,,,,,,,[],
pe_0042_98ba5f4c23,hplt::10_1.jsonl.zst::33a0ee08d6c0c80b8fd231056519987f,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.14941478728243435,10,tomagazino.gr,https://tomagazino.gr/top/androylakis-apo-deth-katathetoyme-to-ethniko-stratigiko-schedio-toy-pasok-gia-ti-diakyvernisi/,11466,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/98ba5f4c23b4b9e0.txt,,,,,,,[],
pe_0043_5225d7c7a3,hplt::10_1.jsonl.zst::34260083fbf984ef312b216630787cda,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.2076749435665914,10,frmk.gr,https://frmk.gr/2016/07/09/intrkatiliop/,14176,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5225d7c7a35b10e4.txt,,,,,,,[],
pe_0044_d314c121f9,hplt::10_1.jsonl.zst::347a79d197b71237e8328545c9a3d1b3,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E010""]",quarantine,0.1514089443431936,10,www.4moms.gr,http://www.4moms.gr/2015-05-30/egkimosini-otan-i-katathlipsi-sas-chtipa/,7133,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d314c121f92dfb40.txt,,,,,,,[],
pe_0045_6c84af18c5,hplt::10_1.jsonl.zst::353bf10fb6d76f4f03229b7c580753ac,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E010"", ""E017""]",quarantine,0.1646375,10,docplayer.gr,http://docplayer.gr/4244119-Elliniki-pragmatikotita.html,51684,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6c84af18c5454330.txt,,,,,,,[],
pe_0046_a7a9179955,hplt::10_1.jsonl.zst::356a025249c7ba86353f8effe91a95d7,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E010""]",quarantine,0.1885827889804033,10,klassikoperiptosi.blogspot.com,http://klassikoperiptosi.blogspot.com/2010/11/blog-post_2328.html,10563,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a7a91799554b523b.txt,,,,,,,[],
pe_0047_7512bd90b2,hplt::10_1.jsonl.zst::35b5caf896b3ccff3d0e9e8768358cd4,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.10499835940063436,10,www.doryforos.org,https://www.doryforos.org/ggm/skandalis/,9143,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7512bd90b2840da3.txt,,,,,,,[],
pe_0048_7f663a6dd8,hplt::10_1.jsonl.zst::37ecc60c1a36a2bc607bf2afeadc1e3a,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E004"", ""E009"", ""E010"", ""E017""]",quarantine,0.15987256534646296,10,docplayer.gr,http://docplayer.gr/3903158-Elliniki-dimokratia-nomos-magnisias-dimos-voloy-dimotiki-enotita-voloy-dieythynsi-tehnikon-ypiresion-grafeio-antidimarhoy-volos-24-5-2012-ar-prot.html,41433,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7f663a6dd8b85fb8.txt,,,,,,,[],
pe_0049_ddbe2b7109,hplt::10_1.jsonl.zst::38aec1b44e9950381e90e8fa11175361,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E017""]",quarantine,0.13353038337824916,10,el.gov-civ-guarda.pt,https://el.gov-civ-guarda.pt/post-soviet-russia,23006,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ddbe2b7109375b1e.txt,,,,,,,[],
pe_0050_b0a7f4edf8,hplt::10_1.jsonl.zst::3a316fa180f7da0df1887da3d3836d42,"[""error_precision_E006"", ""error_precision_E008"", ""wds_bin_10_review""]","[""candidate_error_E006"", ""candidate_error_E008"", ""wds_bin_10_stratum""]","[""error_precision_E006"", ""error_precision_E008"", ""wds_bin_10""]","[""E004"", ""E006"", ""E007"", ""E008"", ""E009"", ""E010"", ""E017"", ""E019""]",quarantine,0.5902765422145617,10,infood.gr,https://infood.gr/kokteil-espresso-martini/,66408,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b0a7f4edf8970422.txt,,,,,,,[],
pe_0051_0afa386954,hplt::10_1.jsonl.zst::3bf40bb55a4b351d7659e5f69592e27b,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E017""]",quarantine,0.1509433962264151,10,www.aftodioikisi.gr,https://www.aftodioikisi.gr/ota/debate-voridi-zachariadi-gia-to-neo-eklogiko-nomo-tis-aytodioikisis/,12614,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0afa38695427e7de.txt,,,,,,,[],
pe_0052_dc02668e1a,hplt::10_1.jsonl.zst::3db25f833c62158a7b7e1fff72c174c2,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E017""]",quarantine,0.16545646651529797,10,docplayer.gr,http://docplayer.gr/1353436-Eythyni-i-fysi-einai-kai-diki-mas-odigos-me-praktikes-symvoyles-kipoyrikis-poy-akoloythei-ton-kyklo-tis-fysis.html,44483,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dc02668e1a4d0117.txt,,,,,,,[],
pe_0053_f0ebeb9405,hplt::10_1.jsonl.zst::3ec26e955c8a923ccf54bcc0bd02fa89,"[""action_precision_quarantine"", ""wds_bin_10_review""]","[""candidate_action_quarantine"", ""wds_bin_10_stratum""]","[""action_precision_quarantine"", ""wds_bin_10""]","[""E017""]",quarantine,0.253125,10,el.wikisource.org,https://el.wikisource.org/wiki/%CE%99%CF%83%CF%84%CE%BF%CF%81%CE%B9%CE%BA%CE%AE_%CE%92%CE%B9%CE%B2%CE%BB%CE%B9%CE%BF%CE%B8%CE%AE%CE%BA%CE%B7/%CE%99%CE%A3%CE%A4,170989,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f0ebeb9405ba2bd8.txt,,,,,,,[],
pe_0054_78a532956b,hplt::10_1.jsonl.zst::3ee41c01f669400a3689203daeb4c0b7,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E010""]",quarantine,0.26590695037096834,10,www.stardome.gr,http://www.stardome.gr/main/scorpio.html,13195,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/78a532956bfb3917.txt,,,,,,,[],
pe_0055_f8164c1fb4,hplt::10_1.jsonl.zst::423a8030e56e92aab88e607b1219f5c8,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E004"", ""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.12535110425731122,10,docplayer.gr,http://docplayer.gr/1726196-Egheiridio-proselkysis-enilikon-ethelonton.html,36314,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f8164c1fb47616f2.txt,,,,,,,[],
pe_0056_b1001caaa1,hplt::10_1.jsonl.zst::42d074729e7f044bdd07d2a04c8114c3,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.1461062603964614,10,ohifront.wordpress.com,https://ohifront.wordpress.com/2014/12/25/%CE%B4%CE%B9%CE%B5%CE%BE%CE%B1%CE%B3%CF%89%CE%B3%CE%AE-%CF%83%CF%8D%CE%B3%CF%87%CF%81%CE%BF%CE%BD%CF%89%CE%BD-%CE%B1%CF%80%CE%BF%CE%B2%CE%B1%CF%84%CE%B9%CE%BA%CF%8E%CE%BD-%CE%B5%CF%80%CE%B9%CF%87/,22089,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b1001caaa10692da.txt,,,,,,,[],
pe_0057_3a835205a5,hplt::10_1.jsonl.zst::42d918ffe7776d4880b9beb76e034894,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.15392128137513428,10,www.syrosagenda.gr,https://www.syrosagenda.gr/2019/11/bauhaus.html,10239,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3a835205a5fbf65e.txt,,,,,,,[],
pe_0058_1d1b1b3c9c,hplt::10_1.jsonl.zst::4400de95d2febf5a2285b7d099eb700e,"[""action_precision_quarantine"", ""error_precision_E009"", ""wds_bin_10_review""]","[""candidate_action_quarantine"", ""candidate_error_E009"", ""wds_bin_10_stratum""]","[""action_precision_quarantine"", ""error_precision_E009"", ""wds_bin_10""]","[""E004"", ""E007"", ""E009"", ""E010"", ""E017"", ""E019""]",quarantine,0.253125,10,docplayer.gr,http://docplayer.gr/2191881-Savvatoy-etos-60o-www-haravgi-com-cy-rezilikia.html,167058,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1d1b1b3c9cd41c7b.txt,,,,,,,[],
pe_0059_02d0544e6a,hplt::10_1.jsonl.zst::45476e8b7cc4b7c6065757d995476d8f,"[""action_precision_quarantine"", ""error_precision_E010"", ""host_hotspot_review"", ""wds_bin_10_review""]","[""candidate_action_quarantine"", ""candidate_error_E010"", ""host_hotspot_docplayer.gr"", ""wds_bin_10_stratum""]","[""action_precision_quarantine"", ""error_precision_E010"", ""host_hotspot_docplayer.gr"", ""wds_bin_10""]","[""E004"", ""E007"", ""E009"", ""E010"", ""E017"", ""E019""]",quarantine,0.253125,10,docplayer.gr,http://docplayer.gr/49459479-Odigos-systimatos-diaheirisis-kai-eleghoy-syghrimatodotoymenon-praxeon.html,198031,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/02d0544e6ab6744e.txt,,,,,,,[],
pe_0060_5c6e5f2be6,hplt::10_1.jsonl.zst::48692d02d402c4ceedad6b86917f4561,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E017""]",quarantine,0.203133624899155,10,www.xtypos.gr,https://www.xtypos.gr/%CE%B4%CE%AE%CE%BC%CE%BF%CE%B9-%CE%B1%CF%84%CF%84%CE%B9%CE%BA%CE%AE%CF%82/%CE%B4%CE%AE%CE%BC%CE%BF%CF%82-%CE%B1%CE%B3%CE%AF%CE%B1%CF%82-%CF%80%CE%B1%CF%81%CE%B1%CF%83%CE%BA%CE%B5%CF%85%CE%AE%CF%82/%CF%81%CE%B5%CF%80%CE%BF%CF%81%CF%84%CE%AC%CE%B6-%CF%80%CF%81%CE%BF%CF%85%CF%80%CE%BF%CE%BB%CE%BF%CE%B3%CE%B9%CF%83%CE%BC%CE%BF%CE%AF-%CE%B5%CE%BD-%CE%BC%CE%AD%CF%83%CF%89-covid-19-%CE%BA%CE%BF/,23551,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5c6e5f2be6544b21.txt,,,,,,,[],
pe_0061_7d44702009,hplt::10_1.jsonl.zst::4ac2e07449ac5a283945327fed762b69,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.1395048439181916,10,www.antibaro.gr,http://www.antibaro.gr/article/1902,9290,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7d44702009ccbb3a.txt,,,,,,,[],
pe_0062_23c1f35c61,hplt::10_1.jsonl.zst::4bc8b56dc13d789411ff0c9d89354c8d,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E004"", ""E010"", ""E017""]",quarantine,0.20751562499999998,10,docplayer.gr,http://docplayer.gr/296345-Episimi-proti-sta-sholeia-me-elleipseis-sta-vivlia.html,65405,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/23c1f35c617f3ee4.txt,,,,,,,[],
pe_0063_dd1f3d3bb3,hplt::10_1.jsonl.zst::4ccf3d67e74800422a7538f9e63a6388,"[""action_precision_quarantine"", ""wds_bin_10_review""]","[""candidate_action_quarantine"", ""wds_bin_10_stratum""]","[""action_precision_quarantine"", ""wds_bin_10""]","[""E010""]",quarantine,0.20399326437334617,10,www.greeknewsonline.com,https://www.greeknewsonline.com/i-vouli-kyrose-ti-symfonia-me-ta-skopia/,16628,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dd1f3d3bb3485ef1.txt,,,,,,,[],
pe_0064_c5b0e55c22,hplt::10_1.jsonl.zst::4d73a85304b72e9f08a677f5cc4d2bd4,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.18152727272727273,10,enfo.gr,http://enfo.gr/ar1725,6875,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c5b0e55c22bebf73.txt,,,,,,,[],
pe_0065_425715d35d,hplt::10_1.jsonl.zst::4e36ab13aea323d708ac021faedbfc13,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.15335912768202603,10,krisikaikritiki.wordpress.com,https://krisikaikritiki.wordpress.com/,5686,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/425715d35d15b504.txt,,,,,,,[],
pe_0066_e2075fce6b,hplt::10_1.jsonl.zst::507c6705bc2573af576e6df989c7b658,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E009"", ""E010""]",quarantine,0.18182472039414535,10,areiospagos.gr,https://areiospagos.gr/nomologia/apofaseis_DISPLAY.asp?cd=I9TRH2L2NCNIWA15XOT1PAEFGARJP1&apof=1673_2010&info=%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%20-%20%20%EF%BF%BD%EF%BF%BD,27807,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e2075fce6b06dc64.txt,,,,,,,[],
pe_0067_19f0d7cb79,hplt::10_1.jsonl.zst::50e612bf6cf24ed28cf5317e2ac3b202,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E017""]",quarantine,0.2022657363643184,10,rethnea.gr,http://rethnea.gr/%CF%80%CE%BF%CE%B9%CE%BF%CF%82-%CE%AE%CF%84%CE%B1%CE%BD-%CE%BF-%CE%AE%CF%81%CF%89%CE%B1%CF%82-%CE%B5%CE%BC%CE%BC%CE%B1%CE%BD%CE%BF%CF%85%CE%AE%CE%BB-%CE%B8%CE%B5%CE%BF%CE%B4%CF%89%CF%81%CE%AC%CE%BA/,13329,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/19f0d7cb79ff627e.txt,,,,,,,[],
pe_0068_0364451d1c,hplt::10_1.jsonl.zst::50fd1138fb9733c6e6d3f539986997c3,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.30333333333333334,10,ygeia-news.com,http://ygeia-news.com/index.php?id=109&hid=525682&url=%CE%95%CE%BD%CF%84%CF%8C%CF%82-%CF%84%CF%89%CE%BD-%CE%B7%CE%BC%CE%B5%CF%81%CF%8E%CE%BD-%CE%B1%CF%81%CF%87%CE%AF%CE%B6%CE%B5%CE%B9-%CF%84%CE%B7-%CE%BB%CE%B5%CE%B9%CF%84%CE%BF%CF%85%CF%81%CE%B3%CE%AF%CE%B1-%CF%84%CE%BF%CF%85-%CF%84%CE%BF-%CE%93%CE%B5%CF%81%CE%BC%CE%B1%CE%BD%CE%B9%CE%BA%CF%8C-%CE%9F%CE%B3%CE%BA%CE%BF%CE%BB%CE%BF%CE%B3%CE%B9%CE%BA%CF%8C-%CE%9A%CE%AD%CE%BD%CF%84%CF%81%CE%BF,6587,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0364451d1c7bd2f0.txt,,,,,,,[],
pe_0069_b644a59262,hplt::10_1.jsonl.zst::5128e115324e964b9bfc62d4f31d6853,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.20112753314033216,10,seperet.gr,https://seperet.gr/el/1165/gramma-pros-tois-ioneis-iia-eksetaseis-ellinikis-pisa.php,6563,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b644a59262cd96bb.txt,,,,,,,[],
pe_0070_31de4be608,hplt::10_1.jsonl.zst::5269673d2d698885c8ca415d047f71eb,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E004"", ""E017""]",quarantine,0.21229391776487297,10,docplayer.gr,http://docplayer.gr/5075521-8-montela-diaheirisis-anepithymitis-symperiforas.html,55621,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/31de4be608e84e8a.txt,,,,,,,[],
pe_0071_ad0611f9fa,hplt::10_1.jsonl.zst::54b60024856efe22857c15b680b47b55,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E004"", ""E017""]",quarantine,0.20709240515546493,10,docplayer.gr,http://docplayer.gr/24980-Prohora-os-ekei-poy-ftanei-to-vlemma-soy-ki-otan-pia-ftaseis-tha-mporeis-apo-ekei-na-deis-akoma-pio-makria-tomas-karlail.html,27466,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ad0611f9fa38995c.txt,,,,,,,[],
pe_0072_55a14c1584,hplt::10_1.jsonl.zst::58cd32dc4f0289b2f2e388e3c31d9bed,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.13830982399201097,10,like.philenews.com,http://like.philenews.com/ta-zodia-to-mina-aprilio/,16022,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/55a14c1584367fe6.txt,,,,,,,[],
pe_0073_759792cb4a,hplt::10_1.jsonl.zst::58de1adc84586fc9297bb526d6e6c60e,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E009"", ""E010""]",quarantine,0.25591216216216217,10,greecelands.wordpress.com,http://greecelands.wordpress.com/2011/02/28/%ce%b7-%ce%b8%ce%b5%cf%81%ce%b9%ce%bd%ce%ae-%cf%83%cf%8d%ce%bd%ce%b1%ce%be%ce%b7-%cf%84%cf%89%ce%bd-%ce%b5%ce%be%ce%b7%ce%bd%cf%84%ce%ac%cf%81%ce%b7%ce%b4%cf%89%ce%bd-%cf%87%ce%af%cf%80%ce%b7%ce%b4/,9472,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/759792cb4a362316.txt,,,,,,,[],
pe_0074_521156af3e,hplt::10_1.jsonl.zst::58e94a2690dd8c43de1590b8d1260e7c,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.1872108843537415,10,rproject.gr,https://rproject.gr/article/o-tramp-apeilei-ti-v-korea-kindynos-gia-olo-ton-planiti,7350,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/521156af3e38d6d6.txt,,,,,,,[],
pe_0075_f74a8d6492,hplt::10_1.jsonl.zst::5913ba2b46bdb73ca1999b066ea7efea,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E010""]",quarantine,0.19879113498992612,10,redlineagrinio.gr,https://redlineagrinio.gr/publications/138053-palaistini-efialtis-xoris-telos-meros,8934,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f74a8d64922354bb.txt,,,,,,,[],
pe_0076_fe2b7b4017,hplt::10_1.jsonl.zst::593393c399a535e3defbe949780f7efa,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E010""]",quarantine,0.14818910699474702,10,www.insurancedaily.gr,https://www.insurancedaily.gr/21-chronia-synoliki-kathirxi-se-asfalistiko-symvoulo/,7234,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/fe2b7b4017f96154.txt,,,,,,,[],
pe_0077_b4075cd574,hplt::10_1.jsonl.zst::5a10f96146dc4490ea57ade53bc56af4,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]",[],keep,0.1745928338762215,10,pyrron.blogspot.com,http://pyrron.blogspot.com/2009/12/blog-post_03.html,6140,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b4075cd57408de8e.txt,,,,,,,[],
pe_0078_4bcb7a5307,hplt::10_1.jsonl.zst::5a14d73cdb4cda54120bd17efbb6dcc5,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.19860317460317461,10,docplayer.gr,http://docplayer.gr/441946-Nosokomeiaka-hronika-praktika-17oy-etisioy-seminarioy-synehizomenis-iatrikis-ekpaideysis-g-n-a-o-eyaggelismos-athina-20-23-fevroyarioy-2012.html,47250,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4bcb7a5307b4741a.txt,,,,,,,[],
pe_0079_4b20fd8ae2,hplt::10_1.jsonl.zst::5a74b0a78ef60609ac440b288b94cdb7,"[""wds_bin_10_review""]","[""wds_bin_10_stratum""]","[""wds_bin_10""]","[""E010""]",quarantine,0.1877139979859013,10,www.portoassos.gr,https://www.portoassos.gr/onomasia-argostoli/,9930,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4b20fd8ae236e004.txt,,,,,,,[],
